timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1631367000,Sep 11 2021 - 1:30pm,complete,N/A,Greuther Fürth,Wolfsburg,Robert Hartmann,4,1.00,3.00,0.63,1.25,0,2,2,1,0,1,"","10,90'1",3,5,2,0,3,0,1,1,2,1,10,9,5,4,5,5,15,15,28,72,1.21,1.17,2.50,100,100,50,0,0,0,50,50,100,9.00,6.00,5.75,4.35,1.61,1.25,1.62,2.45,4.25,1.74,2.15,Sportpark Ronhof Thomas Sommer (Fürth)
1631377800,Sep 11 2021 - 4:30pm,complete,N/A,RB Leipzig,Bayern München,Deniz Aytekin,4,3.00,1.00,2.00,2.38,1,4,5,1,0,1,"58","12,47,54,90'2",2,6,0,0,0,0,0,0,0,0,12,17,4,7,8,10,8,13,53,47,1.42,1.90,3.00,50,100,50,50,0,50,100,50,50,14.00,0.00,3.15,4.10,2.10,1.16,1.40,2.09,3.10,1.41,3.05,Red Bull Arena (Leipzig)
1631453400,Sep 12 2021 - 1:30pm,complete,N/A,Eintracht Frankfurt,Stuttgart,Matthias Jöllenbeck,4,1.00,0.00,1.63,0.75,1,1,2,0,0,0,"79","88",6,6,1,0,4,1,0,1,2,3,17,6,7,4,10,2,12,12,58,42,1.81,0.83,2.00,0,50,50,50,0,0,50,50,50,8.00,6.00,2.10,3.80,3.45,1.20,1.56,2.30,3.75,1.50,2.65,Deutsche Bank Park (Frankfurt am Main)
1631460600,Sep 12 2021 - 3:30pm,complete,N/A,Bochum,Hertha BSC,Robert Schröder,4,3.00,0.00,1.75,0.78,1,3,4,2,0,2,"59","37,43,78",7,2,0,0,3,0,0,0,0,3,20,7,5,5,15,2,8,16,67,33,2.22,0.92,3.25,25,100,50,50,25,50,100,50,100,6.00,5.00,2.75,3.40,2.65,1.33,1.91,3.10,5.75,1.77,2.15,Vonovia Ruhrstadion (Bochum)
1631467800,Sep 12 2021 - 5:30pm,complete,N/A,Borussia M'gladbach,Arminia Bielefeld,Sascha Stegemann,4,1.00,1.00,1.75,1.00,3,1,4,2,1,1,"35,69,72","45'2",3,4,1,0,1,0,0,1,0,1,20,18,5,7,15,11,10,13,65,35,1.82,1.98,2.00,100,100,0,0,0,50,100,0,50,3.00,4.00,1.41,5.00,8.25,1.25,1.65,2.55,4.50,1.95,1.95,Stadion im BORUSSIA-PARK (Mönchengladbach)
1631903400,Sep 17 2021 - 6:30pm,complete,N/A,Hertha BSC,Greuther Fürth,Tobias Stieler,5,0.00,0.00,1.75,0.00,2,1,3,0,0,0,"61,79","57",9,4,1,0,2,0,1,0,0,2,17,12,5,4,12,8,11,16,58,42,1.78,1.43,3.75,75,100,100,25,25,50,50,75,100,7.00,2.50,1.65,4.00,4.60,1.26,1.70,2.80,5.50,1.70,2.05,Olympiastadion Berlin (Berlin)
1631971800,Sep 18 2021 - 1:30pm,complete,N/A,Bayern München,Bochum,Tobias Welz,5,3.00,0.00,2.67,0.67,7,0,7,4,4,0,"17,27,32,43,61,65,79","",2,2,1,0,1,0,0,1,1,0,25,8,14,4,11,4,5,11,69,31,3.06,1.08,3.50,50,75,75,50,50,25,50,75,75,9.00,3.00,1.07,16.00,42.00,1.05,1.17,1.40,1.83,2.00,1.87,Allianz Arena (München)
1631971800,Sep 18 2021 - 1:30pm,complete,N/A,Mainz 05,Freiburg,Benjamin Brand,5,3.00,2.00,2.00,1.67,0,0,0,0,0,0,"","",4,4,2,0,1,0,1,1,0,1,12,9,4,0,8,9,18,16,46,54,1.29,0.84,2.25,25,50,50,25,25,50,75,0,25,13.00,4.00,2.10,3.50,3.65,1.35,2.00,3.25,6.25,1.87,2.00,MEWA ARENA (Mainz)
1631971800,Sep 18 2021 - 1:30pm,complete,N/A,Augsburg,Borussia M'gladbach,Florian Badstübner,5,0.00,0.00,1.38,0.56,1,0,1,0,0,0,"80","",2,6,1,0,2,0,1,0,1,1,7,13,2,2,5,11,12,8,29,71,0.80,1.33,4.00,50,100,100,75,25,75,100,75,100,10.50,1.50,3.80,3.75,2.00,1.24,1.65,2.50,4.15,1.59,2.45,WWK Arena (Augsburg)
1631971800,Sep 18 2021 - 1:30pm,complete,N/A,Arminia Bielefeld,Hoffenheim,Patrick Ittrich,5,1.00,1.50,0.89,1.22,0,0,0,0,0,0,"","",5,6,2,0,1,0,1,1,0,1,10,16,2,4,8,12,16,4,42,58,1.30,1.66,2.75,50,75,50,50,25,0,50,50,75,10.00,4.00,3.45,3.60,2.15,1.25,1.69,2.60,4.40,1.61,2.40,SchücoArena (Bielefeld)
1631982600,Sep 18 2021 - 4:30pm,complete,N/A,Köln,RB Leipzig,Felix Brych,5,3.00,0.00,2.00,0.50,1,1,2,0,0,0,"53","71",4,10,3,0,1,0,1,2,0,1,17,22,10,13,7,9,9,5,47,53,2.08,2.67,2.25,50,50,50,25,0,25,50,50,75,13.50,5.00,5.00,3.80,1.62,1.21,1.62,2.80,3.95,1.57,2.50,RheinEnergieStadion (Köln)
